"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_002G140400","OG0002599",1.44310525676751,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_002G141500","OG0002829",1.14624877727759,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_002G146800","OG0001930",1.26897416405146,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_002G202800","OG0002592",1.30289123439186,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_002G242600","OG0002774",1.5472556043133,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_002G249000","OG0001840",1.27159604357443,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G010200","OG0011202",1.35035539046019,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G053100","OG0003269",1.67199522540329,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G085100","OG0001869",1.14872045182591,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G114800","OG0001506",1.26731809689806,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G123101","OG0002631",1.39414234912992,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_003G159500","OG0003312",1.40971152364639,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G057000","OG0002414",1.22350392243021,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G063300","OG0001771",1.31762065894937,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G099200","OG0001801",1.34909663023701,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G113800","OG0002156",1.15415203220034,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G131800","OG0001925",1.61217754445391,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G172600","OG0001031",1.26992932449816,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G185800","OG0001753",1.42765418657479,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G188800","OG0001757",1.72757864595349,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_004G202832","OG0001825",1.37618502470869,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G026000","OG0002916",1.21110629623788,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G040700","OG0002013",3.16712690099865,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G040800","OG0002013",1.94028024946397,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G051200","OG0002691",1.37437401923745,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G072700","OG0001458",1.39270957358798,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G080700","OG0002494",1.22247476980414,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G082600","OG0003177",1.21327811130042,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G115601","OG0000127",2.77362023094391,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G162600","OG0001458",1.17576810945415,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G194500","OG0001653",1.85949820203644,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G211200","OG0003259",1.24967431763753,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G216600","OG0001026",1.56653846933269,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G219700","OG0002803",1.20873292900909,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G226300","OG0008087",1.34629999561358,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_005G233900","OG0000052",2.97396263051202,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G021500","OG0003485",1.5737429654275,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G052400","OG0003453",1.30297049170181,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G073200","OG0000695",1.3905487393686,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G077200","OG0002508",1.55666847963138,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G087900","OG0001801",1.21426239404557,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G103700","OG0002086",1.21860441265682,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G168100","OG0000127",2.30793835539619,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G181600","OG0001861",1.23265680511564,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G195400","OG0003312",1.40695032703943,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G197700","OG0003479",1.46303848974052,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G202300","OG0003090",1.28400364576106,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_006G222100","OG0002506",1.15931981113384,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G013000","OG0002814",1.20300302205071,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G013300","OG0000127",2.10378193839986,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G034800","OG0001825",1.18857587574883,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G035600","OG0001825",1.24616495230717,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G055900","OG0003177",1.31837109085177,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G056100","OG0002034",1.62551555963056,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G085200","OG0003177",1.26732777143539,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G086800","OG0002494",1.33630544944488,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_007G131800","OG0003282",1.16490452491581,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G008000","OG0000695",1.32095154640953,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G013200","OG0003125",1.32978559871015,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G017300","OG0003171",1.26629834185033,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G029900","OG0000088",2.12318487645413,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G047500","OG0000127",1.9256834335194,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G048800","OG0002310",1.33650969556143,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G050200","OG0001615",1.23096248410215,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G059400","OG0001821",1.37930066284546,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G150000","OG0002913",1.27785206738106,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G152500","OG0002518",1.31669591376335,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G156300","OG0002691",1.30532740576772,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G168600","OG0002863",1.50003867912258,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G171200","OG0001602",1.31703262272425,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G175500","OG0002663",1.7388506017066,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_008G187000","OG0003090",1.27820517561301,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G028800","OG0010141",1.25425177898807,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G032600","OG0011202",1.24113570220754,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G056900","OG0001937",1.14600955480567,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G065800","OG0002708",1.19140437304884,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G146200","OG0001753",1.14963218916903,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_009G149400","OG0001757",1.77454150821527,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G012700","OG0001929",1.67230680980719,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G045800","OG0003090",1.168437369932,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G066400","OG0001602",1.17525263585093,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G076800","OG0000559",2.43920207804967,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G087800","OG0002518",1.23734033981137,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G191200","OG0003973",1.23087944564163,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G194200","OG0001821",1.93510319274653,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G210300","OG0001615",1.41105829243022,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G212300","OG0002310",1.31934998236549,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G230600","OG0000088",2.17302610909182,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G231300","OG0000088",2.39615237402957,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G239300","OG0002158",1.93327428876273,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_010G241200","OG0003171",1.17419028315194,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_011G066000","OG0002414",1.52157793104987,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_011G068900","OG0001861",1.45151068531815,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_011G069200","OG0001861",1.30879397129103,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_011G147700","OG0002674",1.36510369951785,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_011G148700","OG0002674",1.2673272729323,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G021700","OG0002545",2.0452739239786,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G024300","OG0000811",1.29726241363475,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G037500","OG0001634",1.31164829700599,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G076800","OG0002506",1.51734691608378,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G096600","OG0002663",1.33144780888932,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G108400","OG0001849",1.34678972307624,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G114000","OG0002753",1.25326950305677,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G117600","OG0002759",1.23333092229407,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G128300","OG0001953",1.39767552362806,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G128600","OG0001930",1.44668209806053,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G139400","OG0002631",1.20841179904487,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_012G142600","OG0002414",1.38191137697724,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_013G011000","OG0002086",1.17632998184097,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_013G013600","OG0002592",1.18698001189257,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_013G027600","OG0002273",1.23732348629008,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_013G036100","OG0002518",1.16774963906612,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_013G116800","OG0006316",1.45889656854744,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G049900","OG0007940",1.25093818427322,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G053300","OG0002599",1.17258259088258,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G068600","OG0001930",1.36928042063197,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G096900","OG0000052",2.9980862469461,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G105400","OG0002545",1.24225718470904,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G127300","OG0002592",1.46686433040967,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G128800","OG0001929",1.2742814049885,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_014G191000","OG0001840",1.31656933694891,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_015G094400","OG0002663",1.33201807594153,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_015G111500","OG0002753",1.20990757725087,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G055000","OG0003453",1.14766844896147,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G061100","OG0003312",1.68378406803553,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G069000","OG0003090",1.26638621313366,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G079800","OG0001615",1.16816071609698,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G084400","OG0003067",1.26171554116226,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_016G085800","OG0002028",1.24699933024314,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G026000","OG0003282",1.35644937446226,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G059000","OG0000910",1.46343735210495,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G082200","OG0001849",1.38100692259456,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G092200","OG0002966",1.40747640662958,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G100800","OG0002156",1.21169136525438,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G110000","OG0001937",1.73473347741607,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G115400","OG0001801",1.37213019228707,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G123700","OG0000088",1.23516939081074,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
"Potri_017G140800","OG0001634",1.2753930905407,"1","query","Mesophyll precursor/Root endodermis",1,"oryza_sativa","Root;Leaf"
